local,plot,treatment,ID_plant,Species,family,life_form,av_dado_binario,dado_binario,av_leaf_damage,leaf_damage,av_ME,ME,av_MI,MI,av_PAT,PAT,av_MIN,MIN,av_GAL,GAL
CBO,14,F,E9,Chusquea sp. 2,Poaceae,bamboo,0.666666667,1,1.666666667,2,0.666666667,1,0,0,1,1,0,0,0,0
CBO,14,F,F1,Serjania communis,Sapindaceae,liana,0.333333333,0,2,2,1.333333333,1,0,0,0.666666667,1,0,0,0,0
CBO,14,F,F10,Heteropterys nitida,Malpighiaceae,liana,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBO,14,F,F11,Serjania communis,Sapindaceae,liana,0.666666667,1,2,2,1.333333333,1,0.666666667,1,0,0,0,0,0,0
CBO,14,F,F12,Goeppertia monophylla,Marantaceae,herb,0.333333333,0,1.666666667,2,1,1,0.666666667,1,0,0,0,0,0,0
CBO,14,F,F13,Melastomataceae sp. 1,Melastomataceae,indeterminate,0.666666667,1,1.333333333,1,0.333333333,0,0.666666667,1,0.666666667,1,0,0,0,0
CBO,14,F,F15,Melastomataceae sp. 1,Melastomataceae,indeterminate,0.333333333,0,0.666666667,1,0.333333333,0,0.333333333,0,0,0,0,0,0,0
CBO,14,F,F16,Goeppertia monophylla,Marantaceae,herb,0.333333333,0,2,2,1.666666667,2,0.333333333,0,0,0,0,0,0,0
CBO,14,F,F17,Asteraceae sp.,Asteraceae,indeterminate,1,1,3,3,0,0,1,1,3,3,0,0,0,0
CBO,14,F,F18,Serjania communis,Sapindaceae,liana,1,1,3,3,1,1,1.333333333,1,1.666666667,2,0,0,0,0
CBO,14,F,F19,Serjania communis,Sapindaceae,liana,0,0,1,1,0,0,1,1,0,0,0,0,0,0
CBO,14,F,F2,Serjania communis,Sapindaceae,liana,1,1,5,5,5,5,0,0,0,0,0,0,0,0
CBO,14,F,F20,Asteraceae sp. 1,Asteraceae,liana,1,1,2,2,0,0,1,1,1,1,0,0,0,0
CBO,14,F,F21,Euterpe edulis,Arecaceae,palm,0,0,0.5,1,0,0,0.5,1,0,0,0,0,0,0
CBO,14,F,F22,Euterpe edulis,Arecaceae,palm,0,0,1,1,0,0,1,1,0,0,0,0,0,0
CBO,14,F,F30,Euterpe edulis,Arecaceae,palm,0.666666667,1,1.666666667,2,0.666666667,1,1,1,0,0,0,0,0,0
CBO,14,F,F4,Psychotria suterella,Rubiaceae,shrub,0,0,1,1,0.666666667,1,0.666666667,1,0,0,0,0,0,0
CBO,14,F,F5,Indeterminate sp.,Indeterminate,indeterminate,1,1,3.333333333,3,3,3,1,1,0,0,0,0,0,0
CBO,14,F,F6,Serjania communis,Sapindaceae,liana,1,1,4.666666667,5,2.333333333,2,0.333333333,0,3.666666667,4,0,0,0,0
CBO,14,F,F9,Psychotria sp.,Rubiaceae,indeterminate,1,1,2.666666667,3,0.666666667,1,1.666666667,2,1.333333333,1,0,0,0,0
CBO,15,A,D1,Araceae sp.,Araceae,herb,0.666666667,1,2.666666667,3,0.333333333,0,1,1,1.333333333,1,0.666666667,1,0,0
CBO,15,A,D11,Philodendron sp.,Araceae,herb,0.333333333,0,1.666666667,2,1,1,0,0,0.666666667,1,0,0,0,0
CBO,15,A,D2,Indeterminate sp.,Indeterminate,indeterminate,1,1,4.666666667,5,0,0,1,1,4.333333333,4,0,0,0,0
CBO,15,A,D24,Indeterminate sp.,Indeterminate,indeterminate,1,1,3.666666667,4,0.666666667,1,1.333333333,1,2.333333333,2,0,0,0,0
CBO,15,A,D25,Rubiaceae sp.,Rubiaceae,indeterminate,0,0,1,1,0,0,1,1,0,0,0,0,0,0
CBO,15,A,D26,Rubiaceae sp.,Rubiaceae,indeterminate,0,0,0.5,1,0,0,0.5,1,0,0,0,0,0,0
CBO,15,A,D27,Philodendron sp.,Araceae,herb,1,1,5,5,0,0,5,5,0,0,0,0,0,0
CBO,15,A,E1,Leandra sp.,Melastomataceae,indeterminate,0.333333333,0,1.333333333,1,1,1,0.666666667,1,0,0,0,0,0,0
CBO,15,A,E16,Dichorisandra paranaensis,Commelinaceae,herb,0.333333333,0,1.666666667,2,0,0,1,1,0.333333333,0,1,1,0,0
CBO,15,A,E2,Leandra sp.,Melastomataceae,indeterminate,1,1,3.666666667,4,0.666666667,1,1.333333333,1,3,3,0,0,0,0
CBO,15,A,E20,Dichorisandra paranaensis,Commelinaceae,herb,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBO,15,A,E23,Euterpe edulis,Arecaceae,palm,0.333333333,0,0.666666667,1,0.333333333,0,0.333333333,0,0,0,0,0,0,0
CBO,15,A,E24,Chusquea sp. 2,Poaceae,bamboo,0.666666667,1,4,4,0.333333333,0,1,1,3.666666667,4,0,0,0,0
CBO,15,A,E25,Miconia sp.,Melastomataceae,indeterminate,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBO,15,A,E26,Chusquea sp.,Poaceae,bamboo,0,0,0.666666667,1,0,0,0.666666667,1,0,0,0,0,0,0
CBO,15,A,E27,Euterpe edulis,Arecaceae,palm,1,1,5,5,5,5,0,0,0,0,0,0,0,0
CBO,15,A,E28,Euterpe edulis,Arecaceae,palm,0.333333333,0,1.333333333,1,0.333333333,0,1,1,0.333333333,0,0,0,0,0
CBO,15,A,E29,Euterpe edulis,Arecaceae,palm,0.333333333,0,1,1,0.666666667,1,0,0,0.333333333,0,0,0,0,0
CBO,15,A,E6,Chusquea sp. 2,Poaceae,bamboo,1,1,3.333333333,3,0.666666667,1,0,0,2.666666667,3,0,0,0.666666667,1
CBO,15,A,E7,Asteraceae sp.,Asteraceae,indeterminate,1,1,5,5,0,0,1,1,5,5,0,0,0,0
CBO,15,A,E9,Chusquea sp. 2,Poaceae,bamboo,1,1,5,5,3,3,0.333333333,0,2,2,0,0,0,0
CBO,15,A,F1,Serjania communis,Sapindaceae,liana,0.666666667,1,3,3,1.333333333,1,1.333333333,1,1.666666667,2,0,0,0,0
CBO,15,A,F16,Goeppertia monophylla,Marantaceae,herb,1,1,5,5,1,1,4,4,0,0,0,0,0,0
CBO,15,A,F18,Serjania communis,Sapindaceae,liana,0,0,1,1,0.333333333,0,0.666666667,1,0.333333333,0,0,0,0,0
CBO,15,A,F19,Serjania communis,Sapindaceae,liana,0,0,1,1,0.5,1,0.5,1,0,0,0,0,0,0
CBO,15,A,F2,Serjania communis,Sapindaceae,liana,0.666666667,1,3.333333333,3,0.666666667,1,0.666666667,1,3,3,0,0,0,0
CBO,15,A,F21,Euterpe edulis,Arecaceae,palm,1,1,3.333333333,3,3,3,0.666666667,1,0.333333333,0,0,0,0,0
CBO,15,A,F24,Euterpe edulis,Arecaceae,palm,1,1,3,3,0.666666667,1,1,1,1.333333333,1,0.666666667,1,0,0
CBO,15,A,F4,Psychotria suterella,Rubiaceae,shrub,0.666666667,1,4.333333333,4,0,0,1,1,3.666666667,4,0.666666667,1,0,0
CBO,15,A,F7,Serjania communis,Sapindaceae,liana,0,0,0.5,1,0,0,0.5,1,0.5,1,0,0,0,0
CBO,15,F,2542,Schnella sp. 2,Fabaceae,liana,0.333333333,0,1,1,1,1,0,0,0,0,0,0,0,0
CBO,15,F,2543,Cryptocarya mandioccana,Lauraceae,tree,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBO,15,F,2556,Euterpe edulis,Arecaceae,palm,0.5,1,1.5,2,0.5,1,0.5,1,0,0,1.5,2,0,0
CBO,15,F,2560,Cryptocarya mandioccana,Lauraceae,tree,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBO,15,F,2564,Eugenia multicostata,Myrtaceae,tree,0,0,0.666666667,1,0.666666667,1,0,0,0,0,0,0,0,0
CBO,15,F,2565,Cryptocarya mandioccana,Lauraceae,tree,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBO,15,F,2566,Cryptocarya mandioccana,Lauraceae,tree,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBO,15,F,2569,Cryptocarya mandioccana,Lauraceae,tree,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBO,15,F,2570,Cryptocarya mandioccana,Lauraceae,tree,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBO,15,F,2572,Cryptocarya mandioccana,Lauraceae,tree,0,0,0.5,1,0.5,1,0,0,0,0,0,0,0,0
CBO,15,F,D12,Casearia cf.,Salicaceae,tree,0.333333333,0,1.333333333,1,1,1,0.333333333,0,0,0,0,0,0,0
CBO,15,F,D13,Psychotria sp.,Rubiaceae,indeterminate,1,1,2.666666667,3,0.666666667,1,1.666666667,2,0,0,0.333333333,0,0,0
CBO,15,F,D14,Indeterminate sp.,Indeterminate,indeterminate,0,0,0.333333333,0,0.333333333,0,0,0,0,0,0,0,0,0
CBO,15,F,D21,Myrtaceae cf.,Myrtaceae cf.,indeterminate,0.5,1,3,3,2.5,3,0,0,2.5,3,0,0,0,0
CBO,15,F,D22,Rubiaceae sp.,Rubiaceae,indeterminate,0.666666667,1,1.666666667,2,1.333333333,1,0.333333333,0,0,0,0,0,0,0
CBO,15,F,D26,Rubiaceae sp.,Rubiaceae,indeterminate,0.333333333,0,1.333333333,1,0,0,1.333333333,1,0,0,0,0,0,0
CBO,15,F,D27,Philodendron sp.,Araceae,herb,0.333333333,0,1.333333333,1,0,0,1.333333333,1,0.333333333,0,0,0,0,0
CBO,15,F,D9,Indeterminate sp.,Indeterminate,indeterminate,1,1,2.333333333,2,2,2,0.666666667,1,0,0,0,0,0,0
CBO,15,F,E1,Leandra sp.,Melastomataceae,indeterminate,0.333333333,0,1.333333333,1,0,0,1.333333333,1,0,0,0,0,0,0
CBO,15,F,E12,Miconia sp. 1,Melastomataceae,indeterminate,0.333333333,0,1.333333333,1,0.666666667,1,1,1,0,0,0,0,0,0
CBO,15,F,E13,Asteraceae sp.,Asteraceae,indeterminate,0.333333333,0,1.333333333,1,0.666666667,1,1,1,0,0,0,0,0,0
CBO,15,F,E15,Chusquea sp. 2,Poaceae,bamboo,0.5,1,1.833333333,2,1,1,0.833333333,1,0,0,0,0,0,0
CBO,15,F,E16,Dichorisandra paranaensis,Commelinaceae,herb,0.666666667,1,2.333333333,2,0,0,1.333333333,1,1.666666667,2,0,0,0,0
CBO,15,F,E17,Goeppertia monophylla,Marantaceae,herb,1,1,4,4,4,4,0,0,0,0,0,0,0,0
CBO,15,F,E18,Solanum cf. swartzianum,Solanaceae,tree,0.333333333,0,1.333333333,1,0,0,1,1,0.666666667,1,0,0,0,0
CBO,15,F,E19,Miconia sp.,Melastomataceae,indeterminate,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBO,15,F,E2,Leandra sp.,Melastomataceae,indeterminate,0,0,0.666666667,1,0.666666667,1,0,0,0.333333333,0,0,0,0,0
CBO,15,F,E20,Dichorisandra paranaensis,Commelinaceae,herb,0.333333333,0,2.333333333,2,0.666666667,1,1.666666667,2,0,0,0,0,0,0
CBO,15,F,E21,Asteraceae sp.,Asteraceae,indeterminate,0.5,1,1.5,2,1.5,2,0,0,0,0,0,0,0,0
CBO,15,F,E22,Asteraceae sp.,Asteraceae,indeterminate,0.666666667,1,3.333333333,3,3.333333333,3,0,0,0,0,0,0,0,0
CBO,15,F,E23,Euterpe edulis,Arecaceae,palm,0.5,1,3,3,0.5,1,0,0,0,0,2.5,3,0,0
CBO,15,F,E24,Chusquea sp. 2,Poaceae,bamboo,0,0,0.666666667,1,0,0,0.666666667,1,0,0,0,0,0,0
CBO,15,F,E25,Miconia sp.,Melastomataceae,indeterminate,0,0,0.666666667,1,0,0,0.666666667,1,0,0,0,0,0,0
CBO,15,F,E3,Leandra sp.,Melastomataceae,indeterminate,0,0,0.666666667,1,0,0,0.666666667,1,0,0,0,0,0,0
CBO,15,F,E7,Asteraceae sp.,Asteraceae,indeterminate,0,0,1,1,0.333333333,0,0.666666667,1,0,0,0,0,0,0
CBO,15,F,E8,Inga sessilis,Fabaceae,tree,1,1,3.333333333,3,2.666666667,3,0.666666667,1,0.333333333,0,0.333333333,0,0,0
CBO,15,F,F16,Goeppertia monophylla,Marantaceae,herb,0.333333333,0,1.666666667,2,1.666666667,2,0,0,0,0,0,0,0,0
CBO,15,F,F6,Serjania communis,Sapindaceae,liana,0.333333333,0,1.333333333,1,1,1,0.333333333,0,0,0,0,0,0,0
ITA,1,A,58,Myrtaceae sp.,Myrtaceae,tree,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,1,A,59,Rubiaceae cf.,Rubiaceae cf.,indeterminate,0.666666667,1,0.666666667,1,0.333333333,0,0.333333333,0,0,0,0,0,0,0
ITA,1,A,69,Euterpe edulis,Arecaceae,palm,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,1,A,70,Merostachys cf. neesii,Poaceae,bamboo,0.333333333,0,0.666666667,1,0,0,0.666666667,1,0,0,0,0,0,0
ITA,1,A,71,Rudgea sp.,Rubiaceae,shrub,0.666666667,1,1,1,0.333333333,0,0.333333333,0,0.333333333,0,0.333333333,0,0,0
ITA,1,A,79,Merostachys cf. neesii,Poaceae,bamboo,1,1,1.333333333,1,0,0,0,0,0,0,1.333333333,1,0,0
ITA,1,A,A23,Piper pseudopothifolium,Piperaceae,herb,1,1,6,6,5.333333333,5,1.333333333,1,0,0,0,0,0,0
ITA,1,A,A24,Begonia sp. 1,Begoniaceae,herb,0.333333333,0,0.333333333,0,0,0,0.333333333,0,0,0,0,0,0,0
ITA,1,A,A26,Inga marginata,Fabaceae,tree,1,1,4.5,5,3,3,2,2,0,0,0,0,0,0
ITA,1,A,A3,Psychotria suterella,Rubiaceae,shrub,1,1,4,4,0.333333333,0,0,0,4,4,0,0,0,0
ITA,1,A,A30,Miconia cf.,Melastomataceae,indeterminate,0.666666667,1,1.333333333,1,1.333333333,1,0.333333333,0,0,0,0,0,0,0
ITA,1,A,A36,Euterpe edulis,Arecaceae,palm,1,1,3.5,4,3.5,4,0,0,0,0,0,0,0,0
ITA,1,A,A4,Guarea macrophylla,Meliaceae,tree,1,1,4.333333333,4,1,1,0.666666667,1,3.666666667,4,0,0,0,0
ITA,1,A,A40,Merostachys cf. neesii,Poaceae,bamboo,0.333333333,0,0.333333333,0,0,0,0.333333333,0,0,0,0,0,0,0
ITA,1,A,A41,Rubiaceae sp.,Rubiaceae,indeterminate,1,1,2.333333333,2,1.666666667,2,1,1,0,0,0,0,0,0
ITA,1,A,A42,Begonia sp. 1,Begoniaceae,herb,0.666666667,1,0.666666667,1,0.666666667,1,0,0,0,0,0,0,0,0
ITA,1,A,D17,Euterpe edulis,Arecaceae,palm,1,1,6,6,1.666666667,2,0.666666667,1,5.666666667,6,0,0,0,0
ITA,1,A,D18,Euterpe edulis,Arecaceae,palm,1,1,3.666666667,4,0.333333333,0,0.666666667,1,3.333333333,3,0,0,0,0
ITA,1,A,D21,Myrtaceae cf.,Myrtaceae cf.,indeterminate,1,1,2.666666667,3,0.333333333,0,0,0,2.666666667,3,0,0,0,0
ITA,1,A,D23,Sloanea cf.,Elaeocarpaceae,tree,1,1,1.333333333,1,1.333333333,1,0,0,0,0,0,0,0,0
ITA,1,A,D31,Coccocypselum cf.,Rubiaceae,herb,0.666666667,1,1.666666667,2,1.666666667,2,0.333333333,0,0,0,0,0,0,0
ITA,1,A,D35,Goeppertia sp.,Marantaceae,herb,1,1,1.333333333,1,0.333333333,0,1,1,0,0,0,0,0,0
ITA,1,A,H10,Indeterminate sp.,Indeterminate,indeterminate,0.333333333,0,0.333333333,0,0,0,0,0,0.333333333,0,0,0,0,0
ITA,1,A,H12,Goeppertia sp.,Marantaceae,herb,0.333333333,0,0.333333333,0,0,0,0,0,0,0,0.333333333,0,0,0
ITA,1,A,H3,Guarea macrophylla,Meliaceae,tree,1,1,3,3,1,1,0.666666667,1,0,0,0.333333333,0,2,2
ITA,1,A,H4,Euterpe edulis,Arecaceae,palm,1,1,4.333333333,4,2.333333333,2,0.333333333,0,2.333333333,2,0,0,0,0
ITA,1,A,H5,Chionanthus filiformis,Oleaceae,tree,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,1,A,H7,Sloanea guianensis,Elaeocarpaceae,tree,1,1,3,3,0,0,0,0,3,3,0,0,0,0
ITA,1,A,H8,Eugenia sp.,Myrtaceae,tree,1,1,2.666666667,3,2.666666667,3,0.666666667,1,0,0,0,0,0,0
ITA,1,F,12,Polybotrya cylindrica,Dryopteridaceae,herb,0.666666667,1,2,2,2,2,0,0,0.333333333,0,0,0,0,0
ITA,1,F,13,Poaceae sp.,Poaceae,herb,0.666666667,1,0.666666667,1,0,0,0,0,0,0,0.666666667,1,0,0
ITA,1,F,14,Merostachys cf. neesii,Poaceae,bamboo,1,1,2,2,0,0,0,0,0,0,2,2,0,0
ITA,1,F,15,Merostachys cf. neesii,Poaceae,bamboo,0.666666667,1,1.333333333,1,0,0,0,0,0,0,1.333333333,1,0,0
ITA,1,F,16,Merostachys cf. neesii,Poaceae,bamboo,1,1,1.666666667,2,0,0,0,0,0,0,1.666666667,2,0,0
ITA,1,F,17,Indeterminate sp.,Indeterminate,indeterminate,1,1,1.666666667,2,0.333333333,0,0.666666667,1,1.333333333,1,0,0,0,0
ITA,1,F,30,Indeterminate sp.,Indeterminate,indeterminate,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,1,F,47,Mollinedia schottiana,Monimiaceae,tree,0.666666667,1,1,1,0.333333333,0,0.666666667,1,0,0,0,0,0,0
ITA,1,F,A11,Paullinia/Serjania sp.,Sapindaceae,liana,1,1,6,6,2.666666667,3,1.333333333,1,5.333333333,5,0,0,0,0
ITA,1,F,A12,Euterpe edulis,Arecaceae,palm,1,1,2.333333333,2,0.666666667,1,0,0,1.666666667,2,0,0,0,0
ITA,1,F,A13,Begonia sp. 1,Begoniaceae,herb,0.666666667,1,0.666666667,1,0.333333333,0,0.333333333,0,0.333333333,0,0,0,0,0
ITA,1,F,A16,Euterpe edulis,Arecaceae,palm,1,1,5,5,0.666666667,1,0.666666667,1,3.666666667,4,1,1,0,0
ITA,1,F,A19,Brunfelsia sp.,Solanaceae,shrub,1,1,2.333333333,2,0,0,0,0,1,1,1,1,0.333333333,0
ITA,1,F,A21,Euterpe edulis,Arecaceae,palm,1,1,2,2,1,1,1,1,0.666666667,1,0,0,0,0
ITA,1,F,A22,Begonia sp. 1,Begoniaceae,herb,1,1,3.666666667,4,1.333333333,1,0.333333333,0,2.333333333,2,0,0,0,0
ITA,1,F,A25,Euterpe edulis,Arecaceae,palm,0.666666667,1,0.666666667,1,0,0,0,0,0.666666667,1,0,0,0,0
ITA,1,F,A26,Inga marginata,Fabaceae,tree,1,1,3.333333333,3,0.333333333,0,0.333333333,0,3,3,0,0,0,0
ITA,1,F,A27,Euterpe edulis,Arecaceae,palm,1,1,1.333333333,1,0.333333333,0,0.333333333,0,0.666666667,1,0,0,0,0
ITA,1,F,A8,Begonia sp. 1,Begoniaceae,herb,0.666666667,1,1.333333333,1,1.333333333,1,0,0,0,0,0,0,0,0
ITA,1,F,D11,Philodendron sp.,Araceae,herb,1,1,3.666666667,4,0.333333333,0,0.666666667,1,3,3,0,0,0,0
ITA,1,F,D14,Indeterminate sp.,Indeterminate,indeterminate,1,1,3,3,1.666666667,2,1.333333333,1,0.666666667,1,0,0,0,0
ITA,1,F,D17,Euterpe edulis,Arecaceae,palm,0.333333333,0,0.333333333,0,0,0,0,0,0.333333333,0,0,0,0,0
ITA,1,F,D18,Euterpe edulis,Arecaceae,palm,1,1,2,2,0.666666667,1,0,0,1.666666667,2,0,0,0,0
ITA,1,F,D19,Indeterminate sp.,Indeterminate,indeterminate,0.333333333,0,2,2,2,2,0,0,0,0,0,0,0,0
ITA,1,F,D2,Indeterminate sp.,Indeterminate,indeterminate,0.666666667,1,1,1,0,0,0,0,1,1,0,0,0,0
ITA,1,F,D3,Goeppertia sp.,Marantaceae,herb,1,1,4.333333333,4,3,3,0,0,2,2,0,0,0,0
ITA,1,F,D4,Goeppertia sp.,Marantaceae,herb,1,1,5,5,4.666666667,5,0.333333333,0,0,0,0,0,0,0
ITA,1,F,D5,Indeterminate sp.,Indeterminate,indeterminate,1,1,1.666666667,2,0.333333333,0,1.333333333,1,0.666666667,1,0,0,0,0
ITA,1,F,D6,Indeterminate sp.,Indeterminate,indeterminate,0.5,1,1,1,1,1,0.5,1,0,0,0,0,0,0
ITA,1,F,D7,Acanthaceae sp.,Acanthaceae,herb,1,1,4.333333333,4,4,4,0.333333333,0,1.666666667,2,0,0,0,0
ITA,1,F,D9,Indeterminate sp.,Indeterminate,indeterminate,0.666666667,1,1,1,0,0,0.333333333,0,0.333333333,0,0.333333333,0,0,0
ITA,1,F,H1,Euterpe edulis,Arecaceae,palm,1,1,2.333333333,2,2,2,1,1,0.333333333,0,0,0,0,0
ITA,1,F,H12,Goeppertia sp.,Marantaceae,herb,1,1,4,4,3,3,0,0,2.5,3,0,0,0,0
ITA,1,F,H13,Guarea macrophylla,Meliaceae,tree,1,1,2.333333333,2,2.333333333,2,0.666666667,1,0,0,0,0,0,0
ITA,1,F,H15,Euterpe edulis,Arecaceae,palm,1,1,1.666666667,2,0,0,0.666666667,1,1.666666667,2,0,0,0,0
ITA,1,F,H16,Euterpe edulis,Arecaceae,palm,1,1,2.666666667,3,0,0,0.333333333,0,2.333333333,2,0,0,0,0
ITA,1,F,H17,Goeppertia sp.,Marantaceae,herb,1,1,1,1,1,1,0,0,0,0,0,0,0,0
ITA,1,F,H18,Indeterminate sp.,Indeterminate,indeterminate,1,1,2.666666667,3,0.333333333,0,0.666666667,1,2.666666667,3,0,0,0,0
ITA,1,F,H19,Indeterminate sp.,Indeterminate,indeterminate,1,1,2,2,1.5,2,1,1,0.5,1,0,0,0,0
ITA,1,F,H20,Diploon cuspidatum,Sapotaceae,tree,1,1,2.666666667,3,1.666666667,2,0.333333333,0,2,2,0,0,0,0
ITA,1,F,H21,Guarea macrophylla,Meliaceae,tree,1,1,4.5,5,1.5,2,0,0,3,3,0,0,0,0
ITA,1,F,H22,Guarea macrophylla,Meliaceae,tree,0.5,1,3,3,3,3,0,0,0,0,0,0,0,0
ITA,1,F,H23,Indeterminate sp.,Indeterminate,indeterminate,0.5,1,0.5,1,0,0,0.5,1,0,0,0,0,0,0
ITA,1,F,H27,Philodendron sp.,Araceae,herb,0.666666667,1,0.666666667,1,0.333333333,0,0.333333333,0,0,0,0,0,0,0
ITA,1,F,H5,Chionanthus filiformis,Oleaceae,tree,1,1,4.333333333,4,0.333333333,0,0,0,4.333333333,4,0,0,0,0
ITA,1,F,H7,Sloanea guianensis,Elaeocarpaceae,tree,1,1,2,2,2,2,0,0,0.333333333,0,0,0,0,0
ITA,1,F,H8,Eugenia sp.,Myrtaceae,tree,0.5,1,0.5,1,0.5,1,0,0,0,0,0,0,0,0
ITA,2,A,151,Euterpe edulis,Arecaceae,palm,0.5,1,0.5,1,0,0,0.5,1,0,0,0,0,0,0
ITA,2,A,152,Indeterminate sp.,Indeterminate,indeterminate,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,2,A,162,Euterpe edulis,Arecaceae,palm,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,2,A,163,Euterpe edulis,Arecaceae,palm,1,1,1,1,0,0,1,1,0,0,0,0,0,0
ITA,2,A,164,Inga sp.,Fabaceae,tree,1,1,2.666666667,3,2.666666667,3,0,0,0,0,0,0,0,0
ITA,2,A,165,Merostachys cf. neesii,Poaceae,bamboo,0.666666667,1,0.666666667,1,0,0,0,0,0,0,0.666666667,1,0,0
ITA,2,A,175,Merostachys cf. neesii,Poaceae,bamboo,0.666666667,1,0.666666667,1,0,0,0.333333333,0,0,0,0.333333333,0,0,0
ITA,2,A,A13,Begonia sp. 1,Begoniaceae,herb,0.666666667,1,1.333333333,1,0,0,0,0,1.333333333,1,0,0,0,0
ITA,2,A,A17,Indeterminate sp.,Indeterminate,indeterminate,1,1,5,5,1,1,2.666666667,3,4,4,0,0,0,0
ITA,2,A,A18,Begonia sp. 1,Begoniaceae,herb,0.5,1,2,2,1,1,0,0,1.5,2,0,0,0,0
ITA,2,A,A19,Brunfelsia sp.,Solanaceae,shrub,0.666666667,1,3.333333333,3,3.333333333,3,0,0,0,0,0,0,0,0
ITA,2,A,A23,Piper pseudopothifolium,Piperaceae,herb,1,1,2,2,2,2,0,0,0,0,0,0,0,0
ITA,2,A,A24,Begonia sp. 1,Begoniaceae,herb,1,1,2.333333333,2,0,0,1,1,2.333333333,2,0,0,0,0
ITA,2,A,A25,Euterpe edulis,Arecaceae,palm,1,1,3,3,2,2,0,0,1.333333333,1,0,0,0,0
ITA,2,A,A26,Inga marginata,Fabaceae,tree,1,1,5.333333333,5,4.666666667,5,0,0,2.333333333,2,0,0,0,0
ITA,2,A,A27,Euterpe edulis,Arecaceae,palm,1,1,5.333333333,5,1,1,5,5,0,0,0,0,0,0
ITA,2,A,A28,Asplenium uniseriale,Aspleniaceae,herb,1,1,1.666666667,2,1.666666667,2,0,0,0,0,0,0,0,0
ITA,2,A,A29,Begonia sp. 3,Begoniaceae,herb,1,1,3.333333333,3,1.333333333,1,1,1,1.333333333,1,0.333333333,0,0,0
ITA,2,A,A30,Miconia cf.,Melastomataceae,indeterminate,1,1,3.333333333,3,0,0,0.666666667,1,3,3,0,0,0,0
ITA,2,A,A31,Begonia sp. 3,Begoniaceae,herb,1,1,5,5,1.666666667,2,0.666666667,1,5,5,0,0,0,0
ITA,2,A,A33,Polybotrya cylindrica,Dryopteridaceae,herb,1,1,1,1,1,1,0,0,0,0,0,0,0,0
ITA,2,A,A35,Euterpe edulis,Arecaceae,palm,1,1,4,4,0,0,0,0,4,4,0,0,0,0
ITA,2,A,A36,Euterpe edulis,Arecaceae,palm,0.666666667,1,1.666666667,2,1.333333333,1,0.333333333,0,0,0,0,0,0,0
ITA,2,A,A6,Euterpe edulis,Arecaceae,palm,1,1,1.333333333,1,1,1,0.666666667,1,0,0,0,0,0,0
ITA,2,A,D16,Indeterminate sp.,Indeterminate,indeterminate,1,1,4.333333333,4,2.666666667,3,0.333333333,0,2,2,0,0,0,0
ITA,2,A,D19,Indeterminate sp.,Indeterminate,indeterminate,1,1,1.5,2,0,0,1.5,2,0,0,0,0,0,0
ITA,2,A,D21,Myrtaceae cf.,Myrtaceae cf.,indeterminate,0.666666667,1,2.666666667,3,0.333333333,0,0,0,2.666666667,3,0,0,0,0
ITA,2,A,D22,Rubiaceae sp.,Rubiaceae,indeterminate,0.5,1,3,3,3,3,0,0,0,0,0,0,0,0
ITA,2,A,D25,Rubiaceae sp.,Rubiaceae,indeterminate,1,1,5.5,6,5.5,6,0.5,1,0,0,0,0,0,0
ITA,2,A,D26,Rubiaceae sp.,Rubiaceae,indeterminate,1,1,4.666666667,5,3.666666667,4,0.333333333,0,3,3,0,0,0,0
ITA,2,A,D32,Indeterminate sp.,Indeterminate,indeterminate,1,1,2.666666667,3,1,1,1,1,1.666666667,2,0,0,0,0
ITA,2,A,D33,Rubiaceae sp.,Rubiaceae,indeterminate,1,1,1.666666667,2,0,0,0,0,0,0,1.666666667,2,0,0
ITA,2,A,H14,Eugenia sp.,Myrtaceae,tree,1,1,1.333333333,1,0.333333333,0,1,1,0,0,0,0,0,0
ITA,2,A,H16,Euterpe edulis,Arecaceae,palm,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,2,A,H20,Diploon cuspidatum,Sapotaceae,tree,0.666666667,1,1.333333333,1,1,1,0.666666667,1,0,0,0,0,0,0
ITA,2,A,H21,Guarea macrophylla,Meliaceae,tree,1,1,2.333333333,2,0,0,1.333333333,1,1.333333333,1,0,0,0,0
ITA,2,A,H22,Guarea macrophylla,Meliaceae,tree,1,1,2.666666667,3,1.333333333,1,1,1,0.666666667,1,0,0,0,0
